年	月	年齢層	状態	数
2012	1	70-74歳	その他	0
2012	1	75-79歳	自動車乗車中	8
2012	1	75-79歳	自動二輪車乗車中	1
2012	1	75-79歳	原付乗車中	2
2012	1	75-79歳	自転車乗用中	7
2012	1	75-79歳	歩行中	17
2012	1	75-79歳	その他	0
2012	1	80-84歳	自動車乗車中	8
2012	1	80-84歳	自動二輪車乗車中	0
2012	1	80-84歳	原付乗車中	1
2012	1	80-84歳	自転車乗用中	7
2012	1	80-84歳	歩行中	31
2012	1	80-84歳	その他	0
2012	1	85歳以上	自動車乗車中	9
2012	1	85歳以上	自動二輪車乗車中	0
2012	1	85歳以上	原付乗車中	1
2012	1	85歳以上	自転車乗用中	3
2012	1	85歳以上	歩行中	27
2012	1	85歳以上	その他	0
2011	12	9歳以下	自動車乗車中	4
2011	12	9歳以下	自動二輪車乗車中	0
2011	12	9歳以下	原付乗車中	0
2011	12	9歳以下	自転車乗用中	3
2011	12	9歳以下	歩行中	1
2011	12	9歳以下	その他	0
2011	12	10-19歳	自動車乗車中	9
2011	12	10-19歳	自動二輪車乗車中	3
2011	12	10-19歳	原付乗車中	1
2011	12	10-19歳	自転車乗用中	4
2011	12	10-19歳	歩行中	6
2011	12	10-19歳	その他	0
2011	12	20-29歳	自動車乗車中	18
2011	12	20-29歳	自動二輪車乗車中	8
2011	12	20-29歳	原付乗車中	3
2011	12	20-29歳	自転車乗用中	3
2011	12	20-29歳	歩行中	4
2011	12	20-29歳	その他	0
2011	12	30-39歳	自動車乗車中	15
2011	12	30-39歳	自動二輪車乗車中	5
2011	12	30-39歳	原付乗車中	1
2011	12	30-39歳	自転車乗用中	1
2011	12	30-39歳	歩行中	8
2011	12	30-39歳	その他	0
2011	12	40-49歳	自動車乗車中	17
2011	12	40-49歳	自動二輪車乗車中	9
2011	12	40-49歳	原付乗車中	3
2011	12	40-49歳	自転車乗用中	1
2011	12	40-49歳	歩行中	12
2011	12	40-49歳	その他	0
2011	12	50-59歳	自動車乗車中	20
2011	12	50-59歳	自動二輪車乗車中	5
2011	12	50-59歳	原付乗車中	3
2011	12	50-59歳	自転車乗用中	6
2011	12	50-59歳	歩行中	19
2011	12	50-59歳	その他	0
2011	12	60-64歳	自動車乗車中	20
2011	12	60-64歳	自動二輪車乗車中	1
2011	12	60-64歳	原付乗車中	3
2011	12	60-64歳	自転車乗用中	6
2011	12	60-64歳	歩行中	15
2011	12	60-64歳	その他	0
2011	12	65-69歳	自動車乗車中	16
2011	12	65-69歳	自動二輪車乗車中	0
2011	12	65-69歳	原付乗車中	2
2011	12	65-69歳	自転車乗用中	11
2011	12	65-69歳	歩行中	15
2011	12	65-69歳	その他	0
2011	12	70-74歳	自動車乗車中	5
2011	12	70-74歳	自動二輪車乗車中	1
2011	12	70-74歳	原付乗車中	3
2011	12	70-74歳	自転車乗用中	6
2011	12	70-74歳	歩行中	27
2011	12	70-74歳	その他	1
2011	12	75-79歳	自動車乗車中	12
2011	12	75-79歳	自動二輪車乗車中	1
2011	12	75-79歳	原付乗車中	3
2011	12	75-79歳	自転車乗用中	11
2011	12	75-79歳	歩行中	32
2011	12	75-79歳	その他	0
2011	12	80-84歳	自動車乗車中	11
2011	12	80-84歳	自動二輪車乗車中	0
2011	12	80-84歳	原付乗車中	0
2011	12	80-84歳	自転車乗用中	8
2011	12	80-84歳	歩行中	32
2011	12	80-84歳	その他	0
2011	12	85歳以上	自動車乗車中	6
2011	12	85歳以上	自動二輪車乗車中	0
2011	12	85歳以上	原付乗車中	1
2011	12	85歳以上	自転車乗用中	7
2011	12	85歳以上	歩行中	37
2011	12	85歳以上	その他	0
2011	11	9歳以下	自動車乗車中	3
2011	11	9歳以下	自動二輪車乗車中	0
2011	11	9歳以下	原付乗車中	0
2011	11	9歳以下	自転車乗用中	0
2011	11	9歳以下	歩行中	4
2011	11	9歳以下	その他	0
2011	11	10-19歳	自動車乗車中	3
2011	11	10-19歳	自動二輪車乗車中	2
2011	11	10-19歳	原付乗車中	3
2011	11	10-19歳	自転車乗用中	2
2011	11	10-19歳	歩行中	1
2011	11	10-19歳	その他	0
2011	11	20-29歳	自動車乗車中	19
2011	11	20-29歳	自動二輪車乗車中	12
2011	11	20-29歳	原付乗車中	2
2011	11	20-29歳	自転車乗用中	1
2011	11	20-29歳	歩行中	5
2011	11	20-29歳	その他	0
2011	11	30-39歳	自動車乗車中	11
2011	11	30-39歳	自動二輪車乗車中	4
2011	11	30-39歳	原付乗車中	6
2011	11	30-39歳	自転車乗用中	1
2011	11	30-39歳	歩行中	6
2011	11	30-39歳	その他	0
2011	11	40-49歳	自動車乗車中	14
2011	11	40-49歳	自動二輪車乗車中	7
2011	11	40-49歳	原付乗車中	5
2011	11	40-49歳	自転車乗用中	4
2011	11	40-49歳	歩行中	6
2011	11	40-49歳	その他	0
2011	11	50-59歳	自動車乗車中	13
2011	11	50-59歳	自動二輪車乗車中	7
2011	11	50-59歳	原付乗車中	7
2011	11	50-59歳	自転車乗用中	4
2011	11	50-59歳	歩行中	14
2011	11	50-59歳	その他	0
2011	11	60-64歳	自動車乗車中	17
2011	11	60-64歳	自動二輪車乗車中	2
2011	11	60-64歳	原付乗車中	0
2011	11	60-64歳	自転車乗用中	8
2011	11	60-64歳	歩行中	14
2011	11	60-64歳	その他	0
2011	11	65-69歳	自動車乗車中	7
2011	11	65-69歳	自動二輪車乗車中	2
2011	11	65-69歳	原付乗車中	3
2011	11	65-69歳	自転車乗用中	6
2011	11	65-69歳	歩行中	9
2011	11	65-69歳	その他	0
2011	11	70-74歳	自動車乗車中	11
2011	11	70-74歳	自動二輪車乗車中	0
2011	11	70-74歳	原付乗車中	4
2011	11	70-74歳	自転車乗用中	4
2011	11	70-74歳	歩行中	25
2011	11	70-74歳	その他	0
2011	11	75-79歳	自動車乗車中	19
2011	11	75-79歳	自動二輪車乗車中	1
2011	11	75-79歳	原付乗車中	6
2011	11	75-79歳	自転車乗用中	11
2011	11	75-79歳	歩行中	25
2011	11	75-79歳	その他	1
2011	11	80-84歳	自動車乗車中	5
2011	11	80-84歳	自動二輪車乗車中	2
2011	11	80-84歳	原付乗車中	1
2011	11	80-84歳	自転車乗用中	8
2011	11	80-84歳	歩行中	32
2011	11	80-84歳	その他	0
2011	11	85歳以上	自動車乗車中	7
2011	11	85歳以上	自動二輪車乗車中	1
2011	11	85歳以上	原付乗車中	0
2011	11	85歳以上	自転車乗用中	3
2011	11	85歳以上	歩行中	31
2011	11	85歳以上	その他	0
2011	10	9歳以下	自動車乗車中	2
2011	10	9歳以下	自動二輪車乗車中	0
2011	10	9歳以下	原付乗車中	0
2011	10	9歳以下	自転車乗用中	2
2011	10	9歳以下	歩行中	5
2011	10	9歳以下	その他	0
2011	10	10-19歳	自動車乗車中	10
2011	10	10-19歳	自動二輪車乗車中	4
2011	10	10-19歳	原付乗車中	2
2011	10	10-19歳	自転車乗用中	5
2011	10	10-19歳	歩行中	2
2011	10	10-19歳	その他	0
2011	10	20-29歳	自動車乗車中	16
2011	10	20-29歳	自動二輪車乗車中	5
2011	10	20-29歳	原付乗車中	3
2011	10	20-29歳	自転車乗用中	2
2011	10	20-29歳	歩行中	6
2011	10	20-29歳	その他	0
2011	10	30-39歳	自動車乗車中	8
2011	10	30-39歳	自動二輪車乗車中	16
2011	10	30-39歳	原付乗車中	1
2011	10	30-39歳	自転車乗用中	2
2011	10	30-39歳	歩行中	7
2011	10	30-39歳	その他	0
2011	10	40-49歳	自動車乗車中	9
2011	10	40-49歳	自動二輪車乗車中	16
2011	10	40-49歳	原付乗車中	3
2011	10	40-49歳	自転車乗用中	2
2011	10	40-49歳	歩行中	9
2011	10	40-49歳	その他	0
2011	10	50-59歳	自動車乗車中	12
2011	10	50-59歳	自動二輪車乗車中	4
2011	10	50-59歳	原付乗車中	5
2011	10	50-59歳	自転車乗用中	7
2011	10	50-59歳	歩行中	9
2011	10	50-59歳	その他	0
2011	10	60-64歳	自動車乗車中	9
2011	10	60-64歳	自動二輪車乗車中	2
2011	10	60-64歳	原付乗車中	1
2011	10	60-64歳	自転車乗用中	4
2011	10	60-64歳	歩行中	14
2011	10	60-64歳	その他	1
2011	10	65-69歳	自動車乗車中	14
2011	10	65-69歳	自動二輪車乗車中	1
2011	10	65-69歳	原付乗車中	5
2011	10	65-69歳	自転車乗用中	7
2011	10	65-69歳	歩行中	16
2011	10	65-69歳	その他	0
2011	10	70-74歳	自動車乗車中	18
2011	10	70-74歳	自動二輪車乗車中	0
2011	10	70-74歳	原付乗車中	5
2011	10	70-74歳	自転車乗用中	4
2011	10	70-74歳	歩行中	23
2011	10	70-74歳	その他	0
2011	10	75-79歳	自動車乗車中	12
2011	10	75-79歳	自動二輪車乗車中	2
2011	10	75-79歳	原付乗車中	2
2011	10	75-79歳	自転車乗用中	15
2011	10	75-79歳	歩行中	39
2011	10	75-79歳	その他	0
2011	10	80-84歳	自動車乗車中	11
2011	10	80-84歳	自動二輪車乗車中	2
2011	10	80-84歳	原付乗車中	1
2011	10	80-84歳	自転車乗用中	9
2011	10	80-84歳	歩行中	29
2011	10	80-84歳	その他	1
2011	10	85歳以上	自動車乗車中	5
2011	10	85歳以上	自動二輪車乗車中	0
2011	10	85歳以上	原付乗車中	3
2011	10	85歳以上	自転車乗用中	8
2011	10	85歳以上	歩行中	35
2011	10	85歳以上	その他	0
2011	9	9歳以下	自動車乗車中	1
2011	9	9歳以下	自動二輪車乗車中	0
2011	9	9歳以下	原付乗車中	0
2011	9	9歳以下	自転車乗用中	1
2011	9	9歳以下	歩行中	5
2011	9	9歳以下	その他	0
2011	9	10-19歳	自動車乗車中	3
2011	9	10-19歳	自動二輪車乗車中	5
2011	9	10-19歳	原付乗車中	0
2011	9	10-19歳	自転車乗用中	7
2011	9	10-19歳	歩行中	1
2011	9	10-19歳	その他	0
2011	9	20-29歳	自動車乗車中	18
2011	9	20-29歳	自動二輪車乗車中	17
2011	9	20-29歳	原付乗車中	2
2011	9	20-29歳	自転車乗用中	1
2011	9	20-29歳	歩行中	7
2011	9	20-29歳	その他	0
2011	9	30-39歳	自動車乗車中	13
2011	9	30-39歳	自動二輪車乗車中	11
2011	9	30-39歳	原付乗車中	1
2011	9	30-39歳	自転車乗用中	3
2011	9	30-39歳	歩行中	2
2011	9	30-39歳	その他	0
2011	9	40-49歳	自動車乗車中	8
2011	9	40-49歳	自動二輪車乗車中	9
2011	9	40-49歳	原付乗車中	2
2011	9	40-49歳	自転車乗用中	4
2011	9	40-49歳	歩行中	4
2011	9	40-49歳	その他	0
2011	9	50-59歳	自動車乗車中	13
2011	9	50-59歳	自動二輪車乗車中	5
2011	9	50-59歳	原付乗車中	3
2011	9	50-59歳	自転車乗用中	1
2011	9	50-59歳	歩行中	12
2011	9	50-59歳	その他	0
2011	9	60-64歳	自動車乗車中	8
2011	9	60-64歳	自動二輪車乗車中	0
2011	9	60-64歳	原付乗車中	2
2011	9	60-64歳	自転車乗用中	6
2011	9	60-64歳	歩行中	8
2011	9	60-64歳	その他	0
2011	9	65-69歳	自動車乗車中	11
2011	9	65-69歳	自動二輪車乗車中	0
2011	9	65-69歳	原付乗車中	3
2011	9	65-69歳	自転車乗用中	5
2011	9	65-69歳	歩行中	13
2011	9	65-69歳	その他	0
2011	9	70-74歳	自動車乗車中	14
2011	9	70-74歳	自動二輪車乗車中	0
2011	9	70-74歳	原付乗車中	3
2011	9	70-74歳	自転車乗用中	8
2011	9	70-74歳	歩行中	16
2011	9	70-74歳	その他	0
2011	9	75-79歳	自動車乗車中	15
2011	9	75-79歳	自動二輪車乗車中	0
2011	9	75-79歳	原付乗車中	4
2011	9	75-79歳	自転車乗用中	11
2011	9	75-79歳	歩行中	19
2011	9	75-79歳	その他	2
2011	9	80-84歳	自動車乗車中	9
2011	9	80-84歳	自動二輪車乗車中	2
2011	9	80-84歳	原付乗車中	6
2011	9	80-84歳	自転車乗用中	9
2011	9	80-84歳	歩行中	19
2011	9	80-84歳	その他	0
2011	9	85歳以上	自動車乗車中	4
2011	9	85歳以上	自動二輪車乗車中	0
2011	9	85歳以上	原付乗車中	3
2011	9	85歳以上	自転車乗用中	4
2011	9	85歳以上	歩行中	15
2011	9	85歳以上	その他	0
2011	8	9歳以下	自動車乗車中	4
2011	8	9歳以下	自動二輪車乗車中	0
2011	8	9歳以下	原付乗車中	0
2011	8	9歳以下	自転車乗用中	1
2011	8	9歳以下	歩行中	5
2011	8	9歳以下	その他	0
2011	8	10-19歳	自動車乗車中	4
2011	8	10-19歳	自動二輪車乗車中	9
2011	8	10-19歳	原付乗車中	5
2011	8	10-19歳	自転車乗用中	4
2011	8	10-19歳	歩行中	1
2011	8	10-19歳	その他	0
2011	8	20-29歳	自動車乗車中	22
2011	8	20-29歳	自動二輪車乗車中	22
2011	8	20-29歳	原付乗車中	7
2011	8	20-29歳	自転車乗用中	4
2011	8	20-29歳	歩行中	6
2011	8	20-29歳	その他	0
2011	8	30-39歳	自動車乗車中	15
2011	8	30-39歳	自動二輪車乗車中	6
2011	8	30-39歳	原付乗車中	3
2011	8	30-39歳	自転車乗用中	6
2011	8	30-39歳	歩行中	6
2011	8	30-39歳	その他	0
2011	8	40-49歳	自動車乗車中	15
2011	8	40-49歳	自動二輪車乗車中	13
2011	8	40-49歳	原付乗車中	3
2011	8	40-49歳	自転車乗用中	2
2011	8	40-49歳	歩行中	5
2011	8	40-49歳	その他	0
2011	8	50-59歳	自動車乗車中	12
2011	8	50-59歳	自動二輪車乗車中	8
2011	8	50-59歳	原付乗車中	1
2011	8	50-59歳	自転車乗用中	6
2011	8	50-59歳	歩行中	10
2011	8	50-59歳	その他	0
2011	8	60-64歳	自動車乗車中	12
2011	8	60-64歳	自動二輪車乗車中	0
2011	8	60-64歳	原付乗車中	1
2011	8	60-64歳	自転車乗用中	5
2011	8	60-64歳	歩行中	12
2011	8	60-64歳	その他	0
2011	8	65-69歳	自動車乗車中	8
2011	8	65-69歳	自動二輪車乗車中	0
2011	8	65-69歳	原付乗車中	2
2011	8	65-69歳	自転車乗用中	3
2011	8	65-69歳	歩行中	6
2011	8	65-69歳	その他	0
2011	8	70-74歳	自動車乗車中	12
2011	8	70-74歳	自動二輪車乗車中	0
2011	8	70-74歳	原付乗車中	3
2011	8	70-74歳	自転車乗用中	9
2011	8	70-74歳	歩行中	14
2011	8	70-74歳	その他	0
2011	8	75-79歳	自動車乗車中	10
2011	8	75-79歳	自動二輪車乗車中	0
2011	8	75-79歳	原付乗車中	8
2011	8	75-79歳	自転車乗用中	8
2011	8	75-79歳	歩行中	17
2011	8	75-79歳	その他	0
2011	8	80-84歳	自動車乗車中	12
2011	8	80-84歳	自動二輪車乗車中	1
2011	8	80-84歳	原付乗車中	4
2011	8	80-84歳	自転車乗用中	9
2011	8	80-84歳	歩行中	24
2011	8	80-84歳	その他	0
2011	8	85歳以上	自動車乗車中	3
2011	8	85歳以上	自動二輪車乗車中	3
2011	8	85歳以上	原付乗車中	1
2011	8	85歳以上	自転車乗用中	5
2011	8	85歳以上	歩行中	13
2011	8	85歳以上	その他	0
2011	7	9歳以下	自動車乗車中	4
2011	7	9歳以下	自動二輪車乗車中	0
2011	7	9歳以下	原付乗車中	0
2011	7	9歳以下	自転車乗用中	0
2011	7	9歳以下	歩行中	5
2011	7	9歳以下	その他	0
2011	7	10-19歳	自動車乗車中	7
2011	7	10-19歳	自動二輪車乗車中	5
2011	7	10-19歳	原付乗車中	4
2011	7	10-19歳	自転車乗用中	3
2011	7	10-19歳	歩行中	3
2011	7	10-19歳	その他	0
2011	7	20-29歳	自動車乗車中	22
2011	7	20-29歳	自動二輪車乗車中	8
2011	7	20-29歳	原付乗車中	3
2011	7	20-29歳	自転車乗用中	1
2011	7	20-29歳	歩行中	3
2011	7	20-29歳	その他	0
2011	7	30-39歳	自動車乗車中	18
2011	7	30-39歳	自動二輪車乗車中	7
2011	7	30-39歳	原付乗車中	4
2011	7	30-39歳	自転車乗用中	2
2011	7	30-39歳	歩行中	8
2011	7	30-39歳	その他	0
2011	7	40-49歳	自動車乗車中	12
2011	7	40-49歳	自動二輪車乗車中	14
2011	7	40-49歳	原付乗車中	1
2011	7	40-49歳	自転車乗用中	5
2011	7	40-49歳	歩行中	11
2011	7	40-49歳	その他	0
2011	7	50-59歳	自動車乗車中	17
2011	7	50-59歳	自動二輪車乗車中	7
2011	7	50-59歳	原付乗車中	2
2011	7	50-59歳	自転車乗用中	5
2011	7	50-59歳	歩行中	10
2011	7	50-59歳	その他	0
2011	7	60-64歳	自動車乗車中	5
2011	7	60-64歳	自動二輪車乗車中	2
2011	7	60-64歳	原付乗車中	0
2011	7	60-64歳	自転車乗用中	3
2011	7	60-64歳	歩行中	15
2011	7	60-64歳	その他	0
2011	7	65-69歳	自動車乗車中	9
2011	7	65-69歳	自動二輪車乗車中	0
2011	7	65-69歳	原付乗車中	1
2011	7	65-69歳	自転車乗用中	2
2011	7	65-69歳	歩行中	4
2011	7	65-69歳	その他	1
2011	7	70-74歳	自動車乗車中	6
2011	7	70-74歳	自動二輪車乗車中	1
2011	7	70-74歳	原付乗車中	3
2011	7	70-74歳	自転車乗用中	10
2011	7	70-74歳	歩行中	13
2011	7	70-74歳	その他	0
2011	7	75-79歳	自動車乗車中	7
2011	7	75-79歳	自動二輪車乗車中	1
2011	7	75-79歳	原付乗車中	1
2011	7	75-79歳	自転車乗用中	13
2011	7	75-79歳	歩行中	14
2011	7	75-79歳	その他	0
2011	7	80-84歳	自動車乗車中	9
2011	7	80-84歳	自動二輪車乗車中	2
2011	7	80-84歳	原付乗車中	1
2011	7	80-84歳	自転車乗用中	9
2011	7	80-84歳	歩行中	16
2011	7	80-84歳	その他	0
2011	7	85歳以上	自動車乗車中	8
2011	7	85歳以上	自動二輪車乗車中	0
2011	7	85歳以上	原付乗車中	1
2011	7	85歳以上	自転車乗用中	3
2011	7	85歳以上	歩行中	14
2011	7	85歳以上	その他	0
2011	6	9歳以下	自動車乗車中	2
2011	6	9歳以下	自動二輪車乗車中	0
2011	6	9歳以下	原付乗車中	0
2011	6	9歳以下	自転車乗用中	1
2011	6	9歳以下	歩行中	0
2011	6	9歳以下	その他	0
2011	6	10-19歳	自動車乗車中	9
2011	6	10-19歳	自動二輪車乗車中	8
2011	6	10-19歳	原付乗車中	1
2011	6	10-19歳	自転車乗用中	0
2011	6	10-19歳	歩行中	0
2011	6	10-19歳	その他	0
2011	6	20-29歳	自動車乗車中	16
2011	6	20-29歳	自動二輪車乗車中	9
2011	6	20-29歳	原付乗車中	3
2011	6	20-29歳	自転車乗用中	1
2011	6	20-29歳	歩行中	4
2011	6	20-29歳	その他	0
2011	6	30-39歳	自動車乗車中	9
2011	6	30-39歳	自動二輪車乗車中	6
2011	6	30-39歳	原付乗車中	1
2011	6	30-39歳	自転車乗用中	2
2011	6	30-39歳	歩行中	4
2011	6	30-39歳	その他	0
2011	6	40-49歳	自動車乗車中	11
2011	6	40-49歳	自動二輪車乗車中	9
2011	6	40-49歳	原付乗車中	1
2011	6	40-49歳	自転車乗用中	1
2011	6	40-49歳	歩行中	7
2011	6	40-49歳	その他	0
2011	6	50-59歳	自動車乗車中	17
2011	6	50-59歳	自動二輪車乗車中	4
2011	6	50-59歳	原付乗車中	3
2011	6	50-59歳	自転車乗用中	4
2011	6	50-59歳	歩行中	14
2011	6	50-59歳	その他	0
2011	6	60-64歳	自動車乗車中	10
2011	6	60-64歳	自動二輪車乗車中	5
2011	6	60-64歳	原付乗車中	3
2011	6	60-64歳	自転車乗用中	5
2011	6	60-64歳	歩行中	4
2011	6	60-64歳	その他	0
2011	6	65-69歳	自動車乗車中	8
2011	6	65-69歳	自動二輪車乗車中	1
2011	6	65-69歳	原付乗車中	1
2011	6	65-69歳	自転車乗用中	4
2011	6	65-69歳	歩行中	14
2011	6	65-69歳	その他	0
2011	6	70-74歳	自動車乗車中	11
2011	6	70-74歳	自動二輪車乗車中	1
2011	6	70-74歳	原付乗車中	6
2011	6	70-74歳	自転車乗用中	10
2011	6	70-74歳	歩行中	14
2011	6	70-74歳	その他	0
2011	6	75-79歳	自動車乗車中	12
2011	6	75-79歳	自動二輪車乗車中	1
2011	6	75-79歳	原付乗車中	6
2011	6	75-79歳	自転車乗用中	6
2011	6	75-79歳	歩行中	18
2011	6	75-79歳	その他	0
2011	6	80-84歳	自動車乗車中	18
2011	6	80-84歳	自動二輪車乗車中	0
2011	6	80-84歳	原付乗車中	2
2011	6	80-84歳	自転車乗用中	5
2011	6	80-84歳	歩行中	11
2011	6	80-84歳	その他	0
2011	6	85歳以上	自動車乗車中	8
2011	6	85歳以上	自動二輪車乗車中	0
2011	6	85歳以上	原付乗車中	5
2011	6	85歳以上	自転車乗用中	3
2011	6	85歳以上	歩行中	8
2011	6	85歳以上	その他	0
2011	5	9歳以下	自動車乗車中	0
2011	5	9歳以下	自動二輪車乗車中	0
2011	5	9歳以下	原付乗車中	0
2011	5	9歳以下	自転車乗用中	0
2011	5	9歳以下	歩行中	7
2011	5	9歳以下	その他	0
2011	5	10-19歳	自動車乗車中	3
2011	5	10-19歳	自動二輪車乗車中	5
2011	5	10-19歳	原付乗車中	3
2011	5	10-19歳	自転車乗用中	5
2011	5	10-19歳	歩行中	1
2011	5	10-19歳	その他	0
2011	5	20-29歳	自動車乗車中	9
2011	5	20-29歳	自動二輪車乗車中	10
2011	5	20-29歳	原付乗車中	4
2011	5	20-29歳	自転車乗用中	2
2011	5	20-29歳	歩行中	4
2011	5	20-29歳	その他	0
2011	5	30-39歳	自動車乗車中	10
2011	5	30-39歳	自動二輪車乗車中	11
2011	5	30-39歳	原付乗車中	1
2011	5	30-39歳	自転車乗用中	2
2011	5	30-39歳	歩行中	9
2011	5	30-39歳	その他	0
2011	5	40-49歳	自動車乗車中	10
2011	5	40-49歳	自動二輪車乗車中	10
2011	5	40-49歳	原付乗車中	1
2011	5	40-49歳	自転車乗用中	2
2011	5	40-49歳	歩行中	11
2011	5	40-49歳	その他	0
2011	5	50-59歳	自動車乗車中	13
2011	5	50-59歳	自動二輪車乗車中	10
2011	5	50-59歳	原付乗車中	5
2011	5	50-59歳	自転車乗用中	3
2011	5	50-59歳	歩行中	9
2011	5	50-59歳	その他	0
2011	5	60-64歳	自動車乗車中	14
2011	5	60-64歳	自動二輪車乗車中	1
2011	5	60-64歳	原付乗車中	1
2011	5	60-64歳	自転車乗用中	6
2011	5	60-64歳	歩行中	10
2011	5	60-64歳	その他	1
2011	5	65-69歳	自動車乗車中	13
2011	5	65-69歳	自動二輪車乗車中	1
2011	5	65-69歳	原付乗車中	0
2011	5	65-69歳	自転車乗用中	3
2011	5	65-69歳	歩行中	11
2011	5	65-69歳	その他	0
2011	5	70-74歳	自動車乗車中	7
2011	5	70-74歳	自動二輪車乗車中	1
2011	5	70-74歳	原付乗車中	3
2011	5	70-74歳	自転車乗用中	8
